# File, Counts, Atom Detected (threshold=7279), Max Count, X-pos (pix), Y-pos (pix), Mean Count, s.d.
1308.0,7025.0,0.0,819.0,0.0,4.0,783.3912037037037,784.3765121171216
1309.0,6997.0,0.0,816.0,0.0,5.0,781.7152777777778,782.6976152030537
1310.0,7037.0,0.0,813.0,2.0,18.0,781.8935185185185,782.8821016927211
1311.0,7473.0,1.0,938.0,9.0,9.0,780.0208333333334,781.0072754265108
1312.0,7419.0,1.0,966.0,9.0,9.0,781.2569444444445,782.2325640260304
1313.0,7020.0,0.0,808.0,20.0,2.0,779.6782407407408,780.6578179780829
1314.0,7037.0,0.0,817.0,17.0,2.0,780.8935185185185,781.8838010998014
1315.0,7015.0,0.0,823.0,13.0,2.0,781.3773148148148,782.3606478438595
1316.0,7510.0,1.0,967.0,9.0,9.0,782.5162037037037,783.4872385050263
1317.0,7466.0,1.0,954.0,9.0,9.0,782.8472222222222,783.8267008617139
1318.0,7077.0,0.0,809.0,13.0,0.0,782.0,782.97780087237
1319.0,7046.0,0.0,812.0,17.0,6.0,782.7175925925926,783.7073119552126
1320.0,7062.0,0.0,818.0,2.0,1.0,781.7986111111111,782.7870414130374
1321.0,7516.0,1.0,952.0,9.0,9.0,782.6944444444445,783.6717759599327
1322.0,7056.0,0.0,806.0,10.0,1.0,780.6087962962963,781.5792255727296
1323.0,7532.0,1.0,974.0,9.0,9.0,780.7592592592592,781.7298653413399
1324.0,7524.0,1.0,985.0,9.0,9.0,780.9791666666666,781.9664737859865
1325.0,7552.0,1.0,980.0,9.0,9.0,782.8402777777778,783.8170998005052
1326.0,7073.0,0.0,811.0,3.0,1.0,782.3032407407408,783.2892763770221
1327.0,7112.0,0.0,817.0,7.0,9.0,780.3032407407408,781.28369440101
1328.0,7561.0,1.0,957.0,9.0,9.0,782.3819444444445,783.3633255188689
1329.0,7123.0,0.0,815.0,6.0,5.0,782.4953703703703,783.4801948851434
1330.0,7518.0,1.0,974.0,9.0,9.0,782.2430555555555,783.2306778105497
1331.0,7522.0,1.0,975.0,9.0,9.0,782.7268518518518,783.71088530155
1332.0,7085.0,0.0,815.0,4.0,19.0,781.5856481481482,782.5698711605628
1333.0,7560.0,1.0,985.0,9.0,9.0,781.7314814814815,782.7178302914458
1334.0,7528.0,1.0,965.0,9.0,9.0,781.0671296296297,782.0538534515229
1335.0,7554.0,1.0,964.0,9.0,9.0,778.5069444444445,779.4903013703214
1336.0,7061.0,0.0,811.0,2.0,2.0,781.7453703703703,782.7389059549753
1337.0,7100.0,0.0,809.0,2.0,12.0,782.4606481481482,783.4552848086887
1338.0,7086.0,0.0,817.0,4.0,17.0,780.3819444444445,781.3692381396294
1339.0,7099.0,0.0,815.0,14.0,15.0,781.3564814814815,782.3415237994138
